case,workload,repetition,hnsw_seed,tail_seed,operation,index,ack,latency_us,lsn,visible_lsn,durable_lsn,durable_records,weak_records,cap,risk,snapshot_lsn,exact_recall,tail_evaluations
exchange-random,random,21,100,9022,write,14,weak,5734.83,1048591,1048591,1048584,168,7,8,0.04,,,
exchange-random,random,21,100,9022,write,15,weak,6921.04,1048592,1048592,1048584,168,8,8,0.0454545,,,
exchange-random,random,21,100,9022,write,16,weak,14233.7,1048593,1048593,1048592,176,1,9,0.00564972,,,
exchange-random,random,21,100,9022,write,17,weak,18105.5,1048594,1048594,1048592,176,2,9,0.011236,,,
exchange-random,random,21,100,9022,write,18,weak,18089.6,1048595,1048595,1048592,176,3,9,0.0167598,,,
exchange-random,random,21,100,9022,write,19,weak,16831.7,1048596,1048596,1048592,176,4,9,0.0222222,,,
exchange-random,random,21,100,9022,write,20,weak,9677.17,1048597,1048597,1048592,176,5,9,0.0276243,,,
exchange-random,random,21,100,9022,write,21,weak,6031.25,1048598,1048598,1048592,176,6,9,0.032967,,,
exchange-random,random,21,100,9022,write,22,weak,5780,1048599,1048599,1048592,176,7,9,0.0382514,,,
exchange-random,random,21,100,9022,write,23,weak,5811.46,1048600,1048600,1048592,176,8,9,0.0434783,,,
exchange-random,random,21,100,9022,write,24,weak,5457.88,1048601,1048601,1048592,176,9,9,0.0486486,,,
exchange-random,random,21,100,9022,query,0,,144.708,,160,160,160,0,8,0,160,1,0
exchange-random,random,21,100,9022,query,1,,42.041,,160,160,160,0,8,0,160,1,0
exchange-random,random,21,100,9022,query,2,,34.625,,160,160,160,0,8,0,160,1,0
exchange-random,random,21,100,9022,query,3,,21.208,,160,160,160,0,8,0,160,1,0
exchange-random,random,21,100,9022,query,4,,64.708,,160,160,160,0,8,0,160,1,0
exchange-random,random,21,100,9022,query,5,,5044.46,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-random,random,21,100,9022,query,6,,36.542,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-random,random,21,100,9022,query,7,,26.542,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-random,random,21,100,9022,query,8,,18.041,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-random,random,21,100,9022,query,9,,28.833,,1048580,160,160,8,8,0.047619,1048580,1,4
exchange-random,random,21,100,9022,query,10,,46.375,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-random,random,21,100,9022,query,11,,37.708,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-random,random,21,100,9022,query,12,,25.208,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-random,random,21,100,9022,query,13,,26.792,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-random,random,21,100,9022,query,14,,8717.5,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-random,random,21,100,9022,query,15,,44.25,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-random,random,21,100,9022,query,16,,37.083,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-random,random,21,100,9022,query,17,,36.708,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-random,random,21,100,9022,query,18,,43.583,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-random,random,21,100,9022,query,19,,6072.75,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-random,random,21,100,9022,query,20,,59.25,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-random,random,21,100,9022,query,21,,46.708,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-random,random,21,100,9022,query,22,,51.5,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-random,random,21,100,9022,query,23,,16123.8,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-random,random,21,100,9022,query,24,,39.708,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-random,random,21,100,9022,query,25,,37.25,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-random,random,21,100,9022,query,26,,58.084,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-random,random,21,100,9022,query,27,,40.833,,1048596,1048592,176,8,9,0.0434783,1048596,1,4
exchange-random,random,21,100,9022,query,28,,50.375,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-random,random,21,100,9022,query,29,,34.75,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-random,random,21,100,9022,query,30,,27.458,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-random,random,21,100,9022,query,31,,1127.62,,1048601,1048592,176,9,9,0.0486486,1048601,1,9
exchange-random,random,21,100,9022,fence,0,stable,6078.42,,,,,,,,,,
strict-hot,hot,21,100,45022,write,0,weak,1145.04,1048577,1048577,160,160,1,2,0.1,,,
strict-hot,hot,21,100,45022,write,1,weak,10432.5,1048579,1048579,1048578,162,1,2,0.1,,,
strict-hot,hot,21,100,45022,write,2,weak,3318.67,1048578,1048578,160,160,2,2,0.2,,,
strict-hot,hot,21,100,45022,write,3,weak,11733.9,1048580,1048580,1048578,162,2,2,0.2,,,
strict-hot,hot,21,100,45022,write,4,weak,18000.5,1048581,1048581,1048580,164,1,2,0.1,,,
strict-hot,hot,21,100,45022,write,5,weak,17122.9,1048582,1048582,1048580,164,2,2,0.2,,,
strict-hot,hot,21,100,45022,write,6,weak,15800.5,1048583,1048583,1048582,166,1,2,0.1,,,
strict-hot,hot,21,100,45022,write,7,weak,15706.4,1048584,1048584,1048582,166,2,2,0.2,,,
strict-hot,hot,21,100,45022,write,8,weak,14943.9,1048585,1048585,1048584,168,1,2,0.1,,,
strict-hot,hot,21,100,45022,write,9,weak,17282.5,1048586,1048586,1048584,168,2,2,0.2,,,
strict-hot,hot,21,100,45022,write,10,weak,16928.3,1048587,1048587,1048586,170,1,2,0.1,,,
strict-hot,hot,21,100,45022,write,11,weak,16910.9,1048588,1048588,1048586,170,2,2,0.2,,,
strict-hot,hot,21,100,45022,write,12,weak,18278.3,1048589,1048589,1048588,172,1,2,0.1,,,
strict-hot,hot,21,100,45022,write,13,weak,16053.1,1048590,1048590,1048588,172,2,2,0.2,,,
strict-hot,hot,21,100,45022,write,14,weak,16778.2,1048591,1048591,1048590,174,1,2,0.1,,,
strict-hot,hot,21,100,45022,write,15,weak,16694,1048592,1048592,1048590,174,2,2,0.2,,,
strict-hot,hot,21,100,45022,write,16,weak,16291.8,1048593,1048593,1048592,176,1,2,0.1,,,
strict-hot,hot,21,100,45022,write,17,weak,15952.3,1048594,1048594,1048592,176,2,2,0.2,,,
strict-hot,hot,21,100,45022,write,18,weak,16834.1,1048595,1048595,1048594,178,1,2,0.1,,,
strict-hot,hot,21,100,45022,write,19,weak,17018.9,1048596,1048596,1048594,178,2,2,0.2,,,
strict-hot,hot,21,100,45022,write,20,weak,16876.1,1048597,1048597,1048596,180,1,2,0.1,,,
strict-hot,hot,21,100,45022,write,21,weak,18949.4,1048598,1048598,1048596,180,2,2,0.2,,,
strict-hot,hot,21,100,45022,write,22,weak,20885.7,1048599,1048599,1048598,182,1,2,0.1,,,
strict-hot,hot,21,100,45022,write,23,weak,27711.1,1048600,1048600,1048598,182,2,2,0.2,,,
strict-hot,hot,21,100,45022,write,24,weak,31882.3,1048601,1048601,1048600,184,1,2,0.1,,,
strict-hot,hot,21,100,45022,query,0,,62.875,,160,160,160,0,2,0,160,1,0
strict-hot,hot,21,100,45022,query,1,,40.667,,160,160,160,0,2,0,160,1,0
strict-hot,hot,21,100,45022,query,2,,26.083,,160,160,160,0,2,0,160,1,0
strict-hot,hot,21,100,45022,query,3,,22.833,,160,160,160,0,2,0,160,1,0
strict-hot,hot,21,100,45022,query,4,,22.125,,160,160,162,2,2,0.2,160,1,0
strict-hot,hot,21,100,45022,query,5,,68.916,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-hot,hot,21,100,45022,query,6,,49.708,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-hot,hot,21,100,45022,query,7,,41.209,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-hot,hot,21,100,45022,query,8,,246.458,,1048580,1048578,166,2,2,0.2,1048580,1,2
strict-hot,hot,21,100,45022,query,9,,69.833,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-hot,hot,21,100,45022,query,10,,52.459,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-hot,hot,21,100,45022,query,11,,35.959,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-hot,hot,21,100,45022,query,12,,51,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-hot,hot,21,100,45022,query,13,,16001.2,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-hot,hot,21,100,45022,query,14,,44.75,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-hot,hot,21,100,45022,query,15,,33.5,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-hot,hot,21,100,45022,query,16,,36.834,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-hot,hot,21,100,45022,query,17,,31.708,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-hot,hot,21,100,45022,query,18,,15713.3,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-hot,hot,21,100,45022,query,19,,37.792,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-hot,hot,21,100,45022,query,20,,36.625,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-hot,hot,21,100,45022,query,21,,27.708,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-hot,hot,21,100,45022,query,22,,33.209,,1048592,1048590,178,2,2,0.2,1048592,1,2
strict-hot,hot,21,100,45022,query,23,,71.792,,1048596,1048594,178,2,2,0.2,1048596,1,2
strict-hot,hot,21,100,45022,query,24,,36.458,,1048596,1048594,178,2,2,0.2,1048596,1,2
strict-hot,hot,21,100,45022,query,25,,27.333,,1048596,1048594,178,2,2,0.2,1048596,1,2
strict-hot,hot,21,100,45022,query,26,,39.042,,1048596,1048594,178,2,2,0.2,1048596,1,2
strict-hot,hot,21,100,45022,query,27,,26896.1,,1048600,1048598,182,2,2,0.2,1048600,1,2
strict-hot,hot,21,100,45022,query,28,,47.833,,1048600,1048598,182,2,2,0.2,1048600,1,2
strict-hot,hot,21,100,45022,query,29,,26,,1048600,1048598,182,2,2,0.2,1048600,1,2
strict-hot,hot,21,100,45022,query,30,,36.458,,1048600,1048598,182,2,2,0.2,1048600,1,2
strict-hot,hot,21,100,45022,query,31,,26.25,,1048600,1048598,182,2,2,0.2,1048600,1,2
strict-hot,hot,21,100,45022,fence,0,stable,6658.42,,,,,,,,,,
strict-random,random,21,100,9022,write,0,weak,1350.12,1048577,1048577,160,160,1,2,0.1,,,
strict-random,random,21,100,9022,write,1,weak,3680.12,1048578,1048578,160,160,2,2,0.2,,,
strict-random,random,21,100,9022,write,2,weak,10974.8,1048579,1048579,1048578,162,1,2,0.1,,,
strict-random,random,21,100,9022,write,3,weak,12343.2,1048580,1048580,1048578,162,2,2,0.2,,,
strict-random,random,21,100,9022,write,4,weak,18804.2,1048581,1048581,1048580,164,1,2,0.1,,,
strict-random,random,21,100,9022,write,5,weak,17823.5,1048582,1048582,1048580,164,2,2,0.2,,,
strict-random,random,21,100,9022,write,6,weak,18205.4,1048583,1048583,1048582,166,1,2,0.1,,,
strict-random,random,21,100,9022,write,7,weak,18428.4,1048584,1048584,1048582,166,2,2,0.2,,,
strict-random,random,21,100,9022,write,8,weak,18604.7,1048585,1048585,1048584,168,1,2,0.1,,,
strict-random,random,21,100,9022,write,9,weak,24124.4,1048586,1048586,1048584,168,2,2,0.2,,,
strict-random,random,21,100,9022,write,10,weak,25301.2,1048587,1048587,1048586,170,1,2,0.1,,,
strict-random,random,21,100,9022,write,11,weak,25209.1,1048588,1048588,1048586,170,2,2,0.2,,,
strict-random,random,21,100,9022,write,12,weak,24739.1,1048589,1048589,1048588,172,1,2,0.1,,,
strict-random,random,21,100,9022,write,13,weak,19044.2,1048590,1048590,1048588,172,2,2,0.2,,,
strict-random,random,21,100,9022,write,14,weak,16996.3,1048591,1048591,1048590,174,1,2,0.1,,,
strict-random,random,21,100,9022,write,15,weak,17121.7,1048592,1048592,1048590,174,2,2,0.2,,,
strict-random,random,21,100,9022,write,16,weak,20891.1,1048593,1048593,1048592,176,1,2,0.1,,,
strict-random,random,21,100,9022,write,17,weak,22638,1048594,1048594,1048592,176,2,2,0.2,,,
strict-random,random,21,100,9022,write,18,weak,24573.7,1048595,1048595,1048594,178,1,2,0.1,,,
strict-random,random,21,100,9022,write,19,weak,26479,1048596,1048596,1048594,178,2,2,0.2,,,
strict-random,random,21,100,9022,write,20,weak,29770.8,1048597,1048597,1048596,180,1,2,0.1,,,
strict-random,random,21,100,9022,write,21,weak,30694.7,1048598,1048598,1048596,180,2,2,0.2,,,
strict-random,random,21,100,9022,write,22,weak,34626.7,1048599,1048599,1048598,182,1,2,0.1,,,
strict-random,random,21,100,9022,write,23,weak,43816.8,1048600,1048600,1048598,182,2,2,0.2,,,
strict-random,random,21,100,9022,write,24,weak,37970.2,1048601,1048601,1048600,184,1,2,0.1,,,
strict-random,random,21,100,9022,query,0,,76.708,,160,160,160,0,2,0,160,1,0
strict-random,random,21,100,9022,query,1,,34.958,,160,160,160,0,2,0,160,1,0
strict-random,random,21,100,9022,query,2,,54.292,,160,160,160,0,2,0,160,1,0
strict-random,random,21,100,9022,query,3,,30.041,,160,160,160,0,2,0,160,1,0
strict-random,random,21,100,9022,query,4,,35.916,,160,160,162,2,2,0.2,160,1,0
strict-random,random,21,100,9022,query,5,,68.834,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-random,random,21,100,9022,query,6,,32.958,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-random,random,21,100,9022,query,7,,32.625,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-random,random,21,100,9022,query,8,,40.375,,1048580,1048578,166,2,2,0.2,1048580,1,2
strict-random,random,21,100,9022,query,9,,80.084,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-random,random,21,100,9022,query,10,,44.625,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-random,random,21,100,9022,query,11,,38.625,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-random,random,21,100,9022,query,12,,63.75,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-random,random,21,100,9022,query,13,,24261.7,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-random,random,21,100,9022,query,14,,54.25,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-random,random,21,100,9022,query,15,,62.583,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-random,random,21,100,9022,query,16,,16620.6,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-random,random,21,100,9022,query,17,,72.333,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-random,random,21,100,9022,query,18,,51.542,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-random,random,21,100,9022,query,19,,58.292,,1048592,1048590,178,2,2,0.2,1048592,1,2
strict-random,random,21,100,9022,query,20,,67.375,,1048596,1048594,178,2,2,0.2,1048596,1,2
strict-random,random,21,100,9022,query,21,,34.916,,1048596,1048594,178,2,2,0.2,1048596,1,2
strict-random,random,21,100,9022,query,22,,43438.7,,1048600,1048598,182,2,2,0.2,1048600,1,2
strict-random,random,21,100,9022,query,23,,70.708,,1048600,1048598,182,2,2,0.2,1048600,1,2
strict-random,random,21,100,9022,query,24,,64.833,,1048600,1048598,182,2,2,0.2,1048600,1,2
strict-random,random,21,100,9022,query,25,,68.416,,1048600,1048598,182,2,2,0.2,1048600,1,2
strict-random,random,21,100,9022,query,26,,60.708,,1048600,1048598,184,1,2,0.1,1048600,1,2
strict-random,random,21,100,9022,query,27,,78.458,,1048601,1048600,184,1,2,0.1,1048601,1,1
strict-random,random,21,100,9022,query,28,,45.625,,1048601,1048600,184,1,2,0.1,1048601,1,1
strict-random,random,21,100,9022,query,29,,39.75,,1048601,1048600,184,1,2,0.1,1048601,1,1
strict-random,random,21,100,9022,query,30,,49.416,,1048601,1048600,184,1,2,0.1,1048601,1,1
strict-random,random,21,100,9022,query,31,,28.167,,1048601,1048600,184,1,2,0.1,1048601,1,1
strict-random,random,21,100,9022,fence,0,stable,7174.62,,,,,,,,,,
fixed-count,random,21,100,9022,write,0,weak,1308.21,1048577,1048577,160,160,1,4,0.00621118,,,
fixed-count,random,21,100,9022,write,1,weak,2722,1048578,1048578,160,160,2,4,0.0123457,,,
fixed-count,random,21,100,9022,write,2,weak,3962.17,1048579,1048579,160,160,3,4,0.0184049,,,
fixed-count,random,21,100,9022,write,3,weak,5192.04,1048580,1048580,160,160,4,4,0.0243902,,,
fixed-count,random,21,100,9022,write,4,weak,11517.5,1048581,1048581,1048580,164,1,4,0.00606061,,,
fixed-count,random,21,100,9022,write,5,weak,11297.5,1048582,1048582,1048580,164,2,4,0.0120482,,,
fixed-count,random,21,100,9022,write,6,weak,11270.2,1048583,1048583,1048580,164,3,4,0.0179641,,,
fixed-count,random,21,100,9022,write,7,weak,11259.2,1048584,1048584,1048580,164,4,4,0.0238095,,,
fixed-count,random,21,100,9022,write,8,weak,10327.5,1048585,1048585,1048584,168,1,4,0.00591716,,,
fixed-count,random,21,100,9022,write,9,weak,11247.5,1048586,1048586,1048584,168,2,4,0.0117647,,,
fixed-count,random,21,100,9022,write,10,weak,12535.8,1048587,1048587,1048584,168,3,4,0.0175439,,,
fixed-count,random,21,100,9022,write,11,weak,15873.5,1048588,1048588,1048584,168,4,4,0.0232558,,,
fixed-count,random,21,100,9022,write,12,weak,16383,1048589,1048589,1048588,172,1,4,0.00578035,,,
fixed-count,random,21,100,9022,write,13,weak,17455.1,1048590,1048590,1048588,172,2,4,0.0114943,,,
fixed-count,random,21,100,9022,write,14,weak,17661.7,1048591,1048591,1048588,172,3,4,0.0171429,,,
fixed-count,random,21,100,9022,write,15,weak,15777.5,1048592,1048592,1048588,172,4,4,0.0227273,,,
fixed-count,random,21,100,9022,write,16,weak,21103.7,1048593,1048593,1048592,176,1,4,0.00564972,,,
fixed-count,random,21,100,9022,write,17,weak,21040.8,1048594,1048594,1048592,176,2,4,0.011236,,,
fixed-count,random,21,100,9022,write,18,weak,19676.7,1048595,1048595,1048592,176,3,4,0.0167598,,,
fixed-count,random,21,100,9022,write,19,weak,18270.8,1048596,1048596,1048592,176,4,4,0.0222222,,,
fixed-count,random,21,100,9022,write,20,weak,13537.5,1048597,1048597,1048596,180,1,4,0.00552486,,,
fixed-count,random,21,100,9022,write,21,weak,14311.8,1048598,1048598,1048596,180,2,4,0.010989,,,
fixed-count,random,21,100,9022,write,22,weak,15563.2,1048599,1048599,1048596,180,3,4,0.0163934,,,
fixed-count,random,21,100,9022,write,23,weak,15477.2,1048600,1048600,1048596,180,4,4,0.0217391,,,
fixed-count,random,21,100,9022,write,24,weak,15996,1048601,1048601,1048600,184,1,4,0.00540541,,,
fixed-count,random,21,100,9022,query,0,,65.25,,160,160,160,0,4,0,160,1,0
fixed-count,random,21,100,9022,query,1,,30.833,,160,160,160,0,4,0,160,1,0
fixed-count,random,21,100,9022,query,2,,26.25,,160,160,160,0,4,0,160,1,0
fixed-count,random,21,100,9022,query,3,,20.166,,160,160,160,0,4,0,160,1,0
fixed-count,random,21,100,9022,query,4,,26.208,,160,160,160,4,4,0.0243902,160,1,0
fixed-count,random,21,100,9022,query,5,,47.334,,1048580,160,160,4,4,0.0243902,1048580,1,4
fixed-count,random,21,100,9022,query,6,,29.208,,1048580,160,160,4,4,0.0243902,1048580,1,4
fixed-count,random,21,100,9022,query,7,,37.333,,1048580,160,160,4,4,0.0243902,1048580,1,4
fixed-count,random,21,100,9022,query,8,,56,,1048580,160,164,4,4,0.0238095,1048580,1,4
fixed-count,random,21,100,9022,query,9,,93.417,,1048584,1048580,164,4,4,0.0238095,1048584,1,4
fixed-count,random,21,100,9022,query,10,,27.125,,1048584,1048580,164,4,4,0.0238095,1048584,1,4
fixed-count,random,21,100,9022,query,11,,27.25,,1048584,1048580,164,4,4,0.0238095,1048584,1,4
fixed-count,random,21,100,9022,query,12,,67.334,,1048584,1048580,164,4,4,0.0238095,1048584,1,4
fixed-count,random,21,100,9022,query,13,,15031.6,,1048588,1048584,168,4,4,0.0232558,1048588,1,4
fixed-count,random,21,100,9022,query,14,,29.875,,1048588,1048584,168,4,4,0.0232558,1048588,1,4
fixed-count,random,21,100,9022,query,15,,28.583,,1048588,1048584,168,4,4,0.0232558,1048588,1,4
fixed-count,random,21,100,9022,query,16,,41.917,,1048588,1048584,168,4,4,0.0232558,1048588,1,4
fixed-count,random,21,100,9022,query,17,,31.416,,1048588,1048584,172,4,4,0.0227273,1048588,1,4
fixed-count,random,21,100,9022,query,18,,50.917,,1048592,1048588,172,4,4,0.0227273,1048592,1,4
fixed-count,random,21,100,9022,query,19,,26.625,,1048592,1048588,172,4,4,0.0227273,1048592,1,4
fixed-count,random,21,100,9022,query,20,,39.625,,1048592,1048588,172,4,4,0.0227273,1048592,1,4
fixed-count,random,21,100,9022,query,21,,48.417,,1048592,1048588,172,4,4,0.0227273,1048592,1,4
fixed-count,random,21,100,9022,query,22,,17469.2,,1048596,1048592,176,4,4,0.0222222,1048596,1,4
fixed-count,random,21,100,9022,query,23,,68.334,,1048596,1048592,176,4,4,0.0222222,1048596,1,4
fixed-count,random,21,100,9022,query,24,,55.625,,1048596,1048592,176,4,4,0.0222222,1048596,1,4
fixed-count,random,21,100,9022,query,25,,67.292,,1048596,1048592,180,4,4,0.0217391,1048596,1,4
fixed-count,random,21,100,9022,query,26,,96.959,,1048600,1048596,180,4,4,0.0217391,1048600,1,4
fixed-count,random,21,100,9022,query,27,,53.125,,1048600,1048596,180,4,4,0.0217391,1048600,1,4
fixed-count,random,21,100,9022,query,28,,31.834,,1048600,1048596,180,4,4,0.0217391,1048600,1,4
fixed-count,random,21,100,9022,query,29,,36.959,,1048600,1048596,180,4,4,0.0217391,1048600,1,4
fixed-count,random,21,100,9022,query,30,,7285.25,,1048601,1048600,184,1,4,0.00540541,1048601,1,1
fixed-count,random,21,100,9022,query,31,,76.5,,1048601,1048600,184,1,4,0.00540541,1048601,1,1
fixed-count,random,21,100,9022,fence,0,stable,7136.67,,,,,,,,,,
exchange-hot-guard,hot,22,100,45023,write,0,weak,1350.88,1048577,1048577,160,160,1,8,0.00621118,,,
exchange-hot-guard,hot,22,100,45023,write,1,weak,3070.62,1048578,1048578,160,160,2,8,0.0123457,,,
exchange-hot-guard,hot,22,100,45023,write,2,weak,4341.21,1048579,1048579,160,160,3,8,0.0184049,,,
exchange-hot-guard,hot,22,100,45023,write,3,weak,5684.17,1048580,1048580,160,160,4,8,0.0243902,,,
exchange-hot-guard,hot,22,100,45023,write,4,stable,39377.7,1048581,1048584,1048584,168,0,8,0.00606061,,,
exchange-hot-guard,hot,22,100,45023,write,5,stable,37702.1,1048582,1048584,1048584,168,0,8,0.0060241,,,
exchange-hot-guard,hot,22,100,45023,write,6,stable,36341.5,1048583,1048584,1048584,168,0,8,0.00598802,,,
