case,workload,repetition,hnsw_seed,tail_seed,requested_ack,writers,writes,queries,k_min,epsilon,comparison_epsilon,configured_cap,group_delay_us,write_seconds,writes_per_s,weak_acks,stable_acks,max_weak,binding,weak_p50_us,weak_p95_us,weak_p99_us,stable_p50_us,stable_p95_us,stable_p99_us,query_p50_us,query_p95_us,query_p99_us,latest_queries,stable_queries,timed_sync_attempts,timed_sync_successes,timed_sync_failures,timed_records_synced,policy_fences,follower_requests,fence_then_retry,strict_rejections,cap_overshoots,all_applied
stable-hot-k20-for-e200000-g750-w4,hot,10,100,45011,stable,4,64,64,20,0,0.20000000000000001,0,750,0.12603824999999999,507.78235972016438,0,64,0,0,0,0,0,7348.3744999999999,10679.974999999995,10857.576080000001,12.666499999999999,6864.4392499999994,9249.6029999999973,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,10,100,45011,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.164747167,388.47405491349053,64,0,4,1,9884,12944.039200000001,13784.97604,0,0,0,13,9737.2187999999987,10995.717209999997,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k50-for-e200000-g750-w4,random,11,117,9012,stable,4,64,64,50,0,0.20000000000000001,0,750,0.17115808299999999,373.92332794472816,0,64,0,0,0,0,0,10778.563,12666.131199999994,12852.18967,29.166499999999999,9916.3097499999985,11403.444459999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k50-e200000-g750-w4,random,11,117,9012,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.122558875,522.1980048364511,64,0,10,1,6226.2505000000001,11612.384749999999,11796.84087,0,0,0,29.521000000000001,8574.1080999999904,9525.0291699999998,64,0,6,6,0,60,6,48,6,6,0,1
stable-hot-k50-for-e200000-g750-w4,hot,11,117,45012,stable,4,64,64,50,0,0.20000000000000001,0,750,0.179105708,357.3308785893077,0,64,0,0,0,0,0,10861.5625,13644.204499999987,13968.101999999999,27.646000000000001,9983.0624499999994,11737.724459999996,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,11,117,45012,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.121667917,526.02199148358886,64,0,10,1,5599.0210000000006,11713.768699999999,12561.263370000001,0,0,0,25.6875,8934.4375499999751,11167.833039999996,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k100-for-e200000-g750-w4,random,11,117,9012,stable,4,64,64,100,0,0.20000000000000001,0,750,0.17822470800000001,359.09723583331663,0,64,0,0,0,0,0,10845.020500000001,13675.196399999995,13862.147290000001,41.603999999999999,10714.337499999994,12246.969959999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,11,117,9012,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.108712041,588.71123576826233,64,0,20,1,5511.8959999999997,11615.3081,15161.614669999999,0,0,0,41,4999.735749999998,12058.52737999999,64,0,3,3,0,60,3,48,3,3,0,1
strict-hot-k100-e200000-g750-w4,hot,11,117,45012,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.121064666,528.64309723532381,64,0,20,1,6016.0209999999997,14444.062399999992,15128.830749999999,0,0,0,42.271000000000001,6275.8168499999965,11961.491749999999,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,11,117,45012,stable,4,64,64,100,0,0.20000000000000001,0,750,0.131180459,487.87754279774248,0,64,0,0,0,0,0,6938.375,12618.362449999995,12832.262500000001,46.104500000000002,6856.7545500000006,10615.903789999995,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,11,117,9012,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.113333167,564.70671114308493,64,0,4,1,6957.8335000000006,10410.945599999997,10742.67842,0,0,0,16.707999999999998,7092.7401999999984,9108.0954199999978,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k20-for-e200000-g750-w4,random,11,117,9012,stable,4,64,64,20,0,0.20000000000000001,0,750,0.17221729199999999,371.62354172889911,0,64,0,0,0,0,0,10814.042000000001,13552.373299999988,13891.56583,14.75,9990.9294499999996,11687.995749999995,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,11,117,9012,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.24379166599999999,262.5192282003602,64,0,2,1,14873.021000000001,19649.562499999993,19969.207829999999,0,0,0,11.562000000000001,14218.201800000001,15759.872709999998,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k10-for-e200000-g750-w4,random,11,117,9012,stable,4,64,64,10,0,0.20000000000000001,0,750,0.17910079100000001,357.34068868517727,0,64,0,0,0,0,0,10817.478999999999,15378.829449999983,15857.143959999999,11.521000000000001,9956.2000000000007,11226.900329999997,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k10-for-e200000-g750-w4,hot,11,117,45012,stable,4,64,64,10,0,0.20000000000000001,0,750,0.187052834,342.14932022895732,0,64,0,0,0,0,0,10872.708500000001,14625.308099999995,14795.89092,10.666499999999999,9966.7268000000004,11215.868749999996,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k10-e200000-g750-w4,hot,11,117,45012,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.25539954199999998,250.58776338761018,64,0,2,1,15847.353999999999,18751.933049999996,18853.224829999999,0,0,0,10.896000000000001,15103.84015,17327.264169999999,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k20-for-e200000-g750-w4,hot,11,117,45012,stable,4,64,64,20,0,0.20000000000000001,0,750,0.18206387499999999,351.52497990059811,0,64,0,0,0,0,0,10871.813,13826.2937,13864.090920000001,14.0625,9940.3874999999989,11578.139669999995,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,11,117,45012,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.17073279099999999,374.85476354685727,64,0,4,1,10790.6255,13662.58124999999,14521.602120000001,0,0,0,13.521000000000001,10296.633899999999,10726.371669999999,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k50-for-e200000-g750-w4,random,12,100,9013,stable,4,64,64,50,0,0.20000000000000001,0,750,0.18014749999999999,355.26443608709531,0,64,0,0,0,0,0,10841.75,13834.320600000001,13855.798000000001,29.583500000000001,10081.225049999999,11681.468959999995,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k50-e200000-g750-w4,random,12,100,9013,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.12945899999999999,494.36501131632411,64,0,10,1,5869.0830000000005,12147.423199999999,14731.986459999998,0,0,0,28.5,8543.8124499999758,12148.564999999991,64,0,6,6,0,60,6,48,6,6,0,1
strict-random-k10-e200000-g750-w4,random,12,100,9013,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.25421025000000003,251.76010802082132,64,0,2,1,15439.083500000001,23174.960799999972,24720.501459999999,0,0,0,11.603999999999999,14617.951799999999,15968.428629999997,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k10-for-e200000-g750-w4,random,12,100,9013,stable,4,64,64,10,0,0.20000000000000001,0,750,0.18014770799999999,355.26402589590538,0,64,0,0,0,0,0,10813.415999999999,14500.537549999988,14824.916999999999,10.916499999999999,9934.4670499999993,11224.596419999998,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k20-for-e200000-g750-w4,random,12,100,9013,stable,4,64,64,20,0,0.20000000000000001,0,750,0.18119866600000001,353.20348329716728,0,64,0,0,0,0,0,10830.271000000001,13772.093800000001,13829.766500000002,14.500499999999999,10721.316099999995,12263.934999999998,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,12,100,9013,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.172807084,370.35518752228933,64,0,4,1,10754.667000000001,13607.253649999999,13791.19946,0,0,0,14.958500000000001,10232.093799999999,11646.688419999997,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k50-for-e200000-g750-w4,hot,12,100,45013,stable,4,64,64,50,0,0.20000000000000001,0,750,0.17619158400000001,363.24095934116804,0,64,0,0,0,0,0,10847.583500000001,11905.678599999999,11922.83446,26.686999999999998,10005.873249999999,11004.09283,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,12,100,45013,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.13004966700000001,492.1196760926731,64,0,10,1,6134.2919999999995,13574.4589,14046.224459999999,0,0,0,27.5625,9155.1437999999853,11155.219999999992,64,0,6,6,0,60,6,48,6,6,0,1
strict-hot-k20-e200000-g750-w4,hot,12,100,45013,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.17306150000000001,369.81073202300917,64,0,4,1,10887.0625,13180.90885,13281.152789999998,0,0,0,13.792,9607.4081499999975,11560.071459999996,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k20-for-e200000-g750-w4,hot,12,100,45013,stable,4,64,64,20,0,0.20000000000000001,0,750,0.17820287500000001,359.14123158787419,0,64,0,0,0,0,0,10846.875,12760.575049999994,12942.640379999999,16.541499999999999,10514.342049999997,11351.570749999997,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k10-for-e200000-g750-w4,hot,12,100,45013,stable,4,64,64,10,0,0.20000000000000001,0,750,0.13313383400000001,480.71927380984158,0,64,0,0,0,0,0,6855.0834999999997,15778.337599999968,16670.197459999999,10.1875,6716.2312499999944,12020.110749999983,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k10-e200000-g750-w4,hot,12,100,45013,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.27380079200000002,233.74658463369235,64,0,2,1,16682.354500000001,21850.373200000002,23957.679339999999,0,0,0,11.978999999999999,15691.566999999997,18170.41499999999,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k100-for-e200000-g750-w4,hot,12,100,45013,stable,4,64,64,100,0,0.20000000000000001,0,750,0.185118583,345.72434038132195,0,64,0,0,0,0,0,10885.771000000001,13852.3349,13912.898499999999,47.5,10814.049999999999,12391.241629999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,12,100,45013,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.1110525,576.30400036019,64,0,20,1,5795.0204999999996,12166.391949999994,12480.804620000001,0,0,0,42.895499999999998,5102.90985,10735.239669999997,64,0,3,3,0,60,3,48,3,3,0,1
strict-random-k100-e200000-g750-w4,random,12,100,9013,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.1102445,580.52782678500967,64,0,20,1,5468.8125,10586.5581,13087.026040000001,0,0,0,43.417000000000002,4694.2027499999995,10175.882169999992,64,0,3,3,0,60,3,48,3,3,0,1
stable-random-k100-for-e200000-g750-w4,random,12,100,9013,stable,4,64,64,100,0,0.20000000000000001,0,750,0.17122562499999999,373.77582940637535,0,64,0,0,0,0,0,10817.791499999999,11853.84375,11888.26017,46.791499999999999,9983.9688000000006,10833.671249999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,13,117,45014,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.119742,534.48247064522059,64,0,10,1,5589.5625,10756.7143,11857.10333,0,0,0,29.104500000000002,8816.2411999999731,10361.080209999996,64,0,6,6,0,60,6,48,6,6,0,1
stable-hot-k50-for-e200000-g750-w4,hot,13,117,45014,stable,4,64,64,50,0,0.20000000000000001,0,750,0.16522520800000001,387.35009490803606,0,64,0,0,0,0,0,9860.5210000000006,12513.63749999999,12830.568959999999,27.666499999999999,9095.3436999999994,10719.192119999996,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,13,117,9014,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.24752850000000001,258.55608546086609,64,0,2,1,14763.353999999999,27247.547299999937,29832.132170000001,0,0,0,12.6045,14060.291999999998,15160.138749999996,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k10-for-e200000-g750-w4,random,13,117,9014,stable,4,64,64,10,0,0.20000000000000001,0,750,0.18613850000000001,343.82999755558359,0,64,0,0,0,0,0,10839.5,14641.131249999995,14826.009669999999,10.917,9815.9402000000009,11457.446749999992,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k50-for-e200000-g750-w4,random,13,117,9014,stable,4,64,64,50,0,0.20000000000000001,0,750,0.16915674999999999,378.34730213248957,0,64,0,0,0,0,0,10762.896000000001,10978.308000000001,11056.12321,29.417000000000002,9908.9713000000011,10051.268749999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k50-e200000-g750-w4,random,13,117,9014,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.124710666,513.18786157392503,64,0,10,1,6188.2505000000001,12293.909949999997,14348.708210000001,0,0,0,28.832999999999998,8249.6472999999805,10285.545539999994,64,0,6,6,0,60,6,48,6,6,0,1
strict-hot-k10-e200000-g750-w4,hot,13,117,45014,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.26154487500000001,244.69988180804535,64,0,2,1,16020.791499999999,22034.787499999977,24132.008919999993,0,0,0,11.521000000000001,15233.4643,16837.32375,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,13,117,45014,stable,4,64,64,10,0,0.20000000000000001,0,750,0.20514470800000001,311.97490115124003,0,64,0,0,0,0,0,12756.8125,15634.391099999993,15855.45304,13.2705,11852.546400000001,13700.386079999995,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k20-for-e200000-g750-w4,random,13,117,9014,stable,4,64,64,20,0,0.20000000000000001,0,750,0.147176792,434.85116865436231,0,64,0,0,0,0,0,8859.9585000000006,12396.820549999991,12689.112499999999,15.708,6803.5839999999998,7882.941749999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,13,117,9014,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.175249666,365.19327802884374,64,0,4,1,11035.229500000001,12643.220650000001,12766.6,0,0,0,15.5,10438.033100000001,11488.491750000001,64,0,15,15,0,60,15,48,15,15,0,1
strict-hot-k100-e200000-g750-w4,hot,13,117,45014,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.10695379200000001,598.38925580123419,64,0,20,1,5451.2710000000006,11360.708899999996,13767.327380000001,0,0,0,42.833500000000001,4981.516999999998,10574.72520999999,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,13,117,45014,stable,4,64,64,100,0,0.20000000000000001,0,750,0.18019991599999999,355.16109785533973,0,64,0,0,0,0,0,10867.083500000001,13538.358899999997,13686.42404,42.541499999999999,9926.0856999999996,11300.322459999998,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k100-for-e200000-g750-w4,random,13,117,9014,stable,4,64,64,100,0,0.20000000000000001,0,750,0.170157584,376.1219364750736,0,64,0,0,0,0,0,10708.270500000001,11684.529449999995,11856.10217,43.249499999999998,9882.1517499999991,10307.383749999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,13,117,9014,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.11111600000000001,575.97465711508687,64,0,20,1,5677.5619999999999,11724.9499,12220.69875,0,0,0,43.228999999999999,6265.9232499999916,9751.7094599999964,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k20-for-e200000-g750-w4,hot,13,117,45014,stable,4,64,64,20,0,0.20000000000000001,0,750,0.178040584,359.4686029562788,0,64,0,0,0,0,0,10854.707999999999,12642.887549999996,12815.21221,13.791499999999999,9870.6044499999989,10322.519129999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,13,117,45014,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.13062958299999999,489.93496365980133,64,0,4,1,7957.6459999999997,10530.6705,10830.699620000001,0,0,0,14.353999999999999,7728.9391999999943,9561.6274999999987,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k20-for-e200000-g750-w4,random,14,100,9015,stable,4,64,64,20,0,0.20000000000000001,0,750,0.180171042,355.21801555657316,0,64,0,0,0,0,0,10869.708500000001,12888.8732,12907.81012,13.5625,9892.20435,11864.373959999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,14,100,9015,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.17633995799999999,362.93532518591167,64,0,4,1,10847.625,13868.639299999999,14078.917289999999,0,0,0,17.542000000000002,10248.0455,11382.990249999999,64,0,15,15,0,60,15,48,15,15,0,1
strict-random-k50-e200000-g750-w4,random,14,100,9015,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.12528658300000001,510.8288411058349,64,0,10,1,6090.2919999999995,12711.321299999991,13241.44434,0,0,0,30.020499999999998,8134.0811499999827,10922.758249999993,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k50-for-e200000-g750-w4,random,14,100,9015,stable,4,64,64,50,0,0.20000000000000001,0,750,0.170132542,376.17729828547442,0,64,0,0,0,0,0,10783.813,12709.784899999993,12917.68087,30.125500000000002,9938.7919499999989,11258.237709999996,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k10-for-e200000-g750-w4,hot,14,100,45015,stable,4,64,64,10,0,0.20000000000000001,0,750,0.17325279199999999,369.40241632585065,0,64,0,0,0,0,0,10860.542000000001,11835.671350000001,11882.84071,10.041499999999999,9923.8999499999991,10855.78658,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k10-e200000-g750-w4,hot,14,100,45015,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.34177391699999998,187.25829215340622,64,0,2,1,16860.833500000001,60329.202649999897,77397.967669999998,0,0,0,14.083500000000001,19083.216949999998,45959.259249999865,64,0,31,31,0,62,31,48,31,31,0,1
strict-random-k100-e200000-g750-w4,random,14,100,9015,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.11712025,546.44692100640157,64,0,20,1,5755.4375,12605.626850000001,15218.929669999992,0,0,0,43.229500000000002,5964.8231499999956,13484.429789999989,64,0,3,3,0,60,3,48,3,3,0,1
stable-random-k100-for-e200000-g750-w4,random,14,100,9015,stable,4,64,64,100,0,0.20000000000000001,0,750,0.17014304199999999,376.15408333888848,0,64,0,0,0,0,0,10337.353999999999,13364.881199999983,13843.05825,42.896000000000001,9872.3668999999991,9965.5244600000005,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,14,100,45015,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.107654083,594.49672707722573,64,0,20,1,5549.1875,11341.298249999993,11997.364079999999,0,0,0,41.332999999999998,6243.0686999999998,9906.5452099999966,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,14,100,45015,stable,4,64,64,100,0,0.20000000000000001,0,750,0.17919429100000001,357.1542354549677,0,64,0,0,0,0,0,10884.478999999999,12666.348299999994,12833.08325,42.020499999999998,10026.260699999999,10888.88363,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k50-for-e200000-g750-w4,hot,14,100,45015,stable,4,64,64,50,0,0.20000000000000001,0,750,0.175206,365.28429391687501,0,64,0,0,0,0,0,10730.938,12674.356199999995,12865.619499999999,29.458500000000001,9907.7285499999998,11299.731249999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,14,100,45015,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.119030292,537.67825756488946,64,0,10,1,6240.7289999999994,10905.0376,11136.764669999999,0,0,0,28.5,8250.0955999999933,10166.564249999999,64,0,6,6,0,60,6,48,6,6,0,1
stable-hot-k20-for-e200000-g750-w4,hot,14,100,45015,stable,4,64,64,20,0,0.20000000000000001,0,750,0.16913091699999999,378.40509077355739,0,64,0,0,0,0,0,10792.479499999999,12527.547449999989,12828.59196,13.9795,9878.7973499999989,9922.3946699999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,14,100,45015,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.17803966700000001,359.47045441283598,64,0,4,1,10654.6875,14512.326849999998,16070.199669999998,0,0,0,13.0625,9766.0437499999989,10408.098959999998,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k10-for-e200000-g750-w4,random,14,100,9015,stable,4,64,64,10,0,0.20000000000000001,0,750,0.13619795800000001,469.90425509903753,0,64,0,0,0,0,0,8791.2085000000006,10689.108949999994,10880.842920000001,11.209,8660.8330999999962,9278.4291699999976,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,14,100,9015,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.25560945800000001,250.38197139011967,64,0,2,1,15973.937,18773.9313,19854.786790000002,0,0,0,11.916499999999999,15473.462499999994,17070.816749999994,64,0,31,31,0,62,31,48,31,31,0,1
strict-random-k20-e200000-g750-w4,random,15,117,9016,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.16979354199999999,376.92835219845995,64,0,4,1,10651.6875,12784.937549999999,12896.074000000001,0,0,0,14.583500000000001,9698.6142500000005,9810.3005000000012,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k20-for-e200000-g750-w4,random,15,117,9016,stable,4,64,64,20,0,0.20000000000000001,0,750,0.18818641699999999,340.08830722357607,0,64,0,0,0,0,0,11846.832999999999,13621.531199999994,13805.0275,14.6875,10908.0581,11248.156629999998,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k10-e200000-g750-w4,hot,15,117,45016,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.26035816699999997,245.81521961629116,64,0,2,1,15871.271000000001,22251.95989999998,23734.365379999999,0,0,0,10.0205,15928.833149999995,16512.507079999999,64,0,31,31,0,62,31,48,31,31,0,1
