case,workload,repetition,hnsw_seed,tail_seed,operation,index,ack,latency_us,lsn,visible_lsn,durable_lsn,durable_records,weak_records,cap,risk,snapshot_lsn,exact_recall,tail_evaluations,crash_frontier,expected_recovery,crash_child_status
exchange-hot,hot,9,117,45010,write,21,weak,10185.5,1048598,1048598,1048592,176,6,9,0.032967,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,write,22,weak,10051,1048599,1048599,1048592,176,7,9,0.0382514,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,write,23,weak,10118.5,1048600,1048600,1048592,176,8,9,0.0434783,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,write,24,weak,10179.5,1048601,1048601,1048592,176,9,9,0.0486486,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,0,,141.458,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,1,,60.792,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,2,,48.625,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,3,,37.709,,160,160,160,4,8,0.0243902,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,4,,94.25,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,5,,41.125,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,6,,56.167,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,7,,43.292,,1048580,160,160,8,8,0.047619,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,8,,85.25,,1048584,160,160,8,8,0.047619,1048584,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,9,,49.125,,1048584,160,160,8,8,0.047619,1048584,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,10,,40.583,,1048584,160,160,8,8,0.047619,1048584,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,11,,16829.9,,1048588,1048584,168,4,8,0.0232558,1048588,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,12,,60.833,,1048588,1048584,168,4,8,0.0232558,1048588,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,13,,61.708,,1048588,1048584,168,4,8,0.0232558,1048588,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,14,,51.25,,1048588,1048584,168,4,8,0.0232558,1048588,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,15,,10273,,1048592,1048584,168,8,8,0.0454545,1048592,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,16,,53.542,,1048592,1048584,168,8,8,0.0454545,1048592,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,17,,40.417,,1048592,1048584,168,8,8,0.0454545,1048592,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,18,,88.5,,1048592,1048584,168,8,8,0.0454545,1048592,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,19,,15575.1,,1048596,1048592,176,4,9,0.0222222,1048596,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,20,,74.083,,1048596,1048592,176,4,9,0.0222222,1048596,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,21,,50.75,,1048596,1048592,176,4,9,0.0222222,1048596,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,22,,50.042,,1048596,1048592,176,4,9,0.0222222,1048596,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,23,,9237.67,,1048600,1048592,176,8,9,0.0434783,1048600,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,24,,52.167,,1048600,1048592,176,8,9,0.0434783,1048600,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,25,,41.708,,1048600,1048592,176,8,9,0.0434783,1048600,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,26,,47.5,,1048600,1048592,176,8,9,0.0434783,1048600,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,27,,42.083,,1048600,1048592,176,8,9,0.0434783,1048600,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,28,,2275.58,,1048601,1048592,176,9,9,0.0486486,1048601,1,9,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,29,,49.5,,1048601,1048592,176,9,9,0.0486486,1048601,1,9,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,30,,53.708,,1048601,1048592,176,9,9,0.0486486,1048601,1,9,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,query,31,,56.958,,1048601,1048592,176,9,9,0.0486486,1048601,1,9,terminal-unfenced-suffix,,-1
exchange-hot,hot,9,117,45010,cleanup-fence,0,stable,8408.83,0,0,0,0,0,0,0,0,0,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,0,stable,17815.6,1048577,1048580,1048580,164,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,1,stable,17665,1048578,1048580,1048580,164,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,2,stable,17660.7,1048579,1048580,1048580,164,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,3,stable,17661.4,1048580,1048580,1048580,164,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,4,stable,20718.4,1048581,1048584,1048584,168,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,5,stable,20749.5,1048582,1048584,1048584,168,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,6,stable,20753.3,1048583,1048584,1048584,168,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,7,stable,20664,1048584,1048584,1048584,168,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,8,stable,21711.4,1048585,1048588,1048588,172,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,9,stable,21667.2,1048586,1048588,1048588,172,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,10,stable,21670.9,1048587,1048588,1048588,172,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,11,stable,21695.7,1048588,1048588,1048588,172,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,12,stable,17896,1048589,1048592,1048592,176,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,13,stable,17882.1,1048590,1048592,1048592,176,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,14,stable,17852,1048591,1048592,1048592,176,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,15,stable,17822.2,1048592,1048592,1048592,176,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,16,stable,27806.9,1048593,1048596,1048596,180,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,17,stable,27799,1048594,1048596,1048596,180,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,18,stable,27809.8,1048595,1048596,1048596,180,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,19,stable,27800.3,1048596,1048596,1048596,180,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,20,stable,19036.3,1048597,1048600,1048600,184,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,21,stable,19028.6,1048598,1048600,1048600,184,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,22,stable,19002,1048599,1048600,1048600,184,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,23,stable,19007.5,1048600,1048600,1048600,184,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,write,24,stable,10615.1,1048601,1048601,1048601,185,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,0,,205.875,,160,160,160,0,0,0,160,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,1,,67.458,,160,160,160,0,0,0,160,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,2,,79.25,,160,160,164,0,0,0,160,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,3,,93.708,,1048580,1048580,164,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,4,,255.333,,1048580,1048580,164,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,5,,108,,1048580,1048580,164,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,6,,54.792,,1048580,1048580,168,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,7,,136.166,,1048584,1048584,168,0,0,0,1048584,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,8,,52.833,,1048584,1048584,168,0,0,0,1048584,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,9,,45.125,,1048584,1048584,168,0,0,0,1048584,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,10,,40,,1048584,1048584,172,0,0,0,1048584,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,11,,63.834,,1048588,1048588,172,0,0,0,1048588,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,12,,31.041,,1048588,1048588,172,0,0,0,1048588,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,13,,29.667,,1048588,1048588,172,0,0,0,1048588,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,14,,27.625,,1048588,1048588,172,0,0,0,1048588,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,15,,29.125,,1048588,1048588,176,0,0,0,1048588,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,16,,117.958,,1048592,1048592,176,0,0,0,1048592,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,17,,59.334,,1048592,1048592,176,0,0,0,1048592,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,18,,45.375,,1048592,1048592,176,0,0,0,1048592,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,19,,49,,1048592,1048592,180,0,0,0,1048592,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,20,,108.958,,1048596,1048596,180,0,0,0,1048596,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,21,,58.333,,1048596,1048596,180,0,0,0,1048596,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,22,,65.667,,1048596,1048596,180,0,0,0,1048596,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,23,,44.084,,1048596,1048596,180,0,0,0,1048596,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,24,,18092.6,,1048600,1048600,184,0,0,0,1048600,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,25,,65.583,,1048600,1048600,184,0,0,0,1048600,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,26,,48.875,,1048600,1048600,184,0,0,0,1048600,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,27,,51.541,,1048600,1048600,184,0,0,0,1048600,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,28,,44.875,,1048600,1048600,184,0,0,0,1048600,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,29,,9387,,1048601,1048601,185,0,0,0,1048601,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,30,,48.583,,1048601,1048601,185,0,0,0,1048601,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,query,31,,47.5,,1048601,1048601,185,0,0,0,1048601,1,0,terminal-unfenced-suffix,,-1
stable-group,random,9,117,9010,cleanup-fence,0,stable,1156.38,0,0,0,0,0,0,0,0,0,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,0,weak,7481.12,1048579,1048579,160,160,3,8,0.0184049,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,1,weak,1612,1048577,1048577,160,160,1,8,0.00621118,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,2,weak,4593.33,1048578,1048578,160,160,2,8,0.0123457,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,3,weak,10207.2,1048580,1048580,160,160,4,8,0.0243902,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,4,stable,68002,1048581,1048584,1048584,168,0,8,0.00606061,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,5,stable,64986,1048582,1048584,1048584,168,0,8,0.0060241,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,6,stable,62158.2,1048583,1048584,1048584,168,0,8,0.00598802,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,7,stable,59363.1,1048584,1048584,1048584,168,0,8,0.00595238,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,8,stable,44685,1048585,1048588,1048588,172,0,8,0.00591716,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,9,stable,44673.1,1048586,1048588,1048588,172,0,8,0.00588235,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,10,stable,44662,1048587,1048588,1048588,172,0,8,0.00584795,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,11,stable,44634.2,1048588,1048588,1048588,172,0,9,0.00581395,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,12,stable,62896,1048589,1048592,1048592,176,0,9,0.00578035,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,13,stable,62889.7,1048590,1048592,1048592,176,0,9,0.00574713,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,14,stable,62880.4,1048591,1048592,1048592,176,0,9,0.00571429,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,15,stable,62860,1048592,1048592,1048592,176,0,9,0.00568182,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,16,stable,50109.1,1048593,1048596,1048596,180,0,9,0.00564972,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,17,stable,50078.8,1048594,1048596,1048596,180,0,9,0.00561798,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,18,stable,50079.9,1048595,1048596,1048596,180,0,9,0.00558659,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,19,stable,50068.2,1048596,1048596,1048596,180,0,9,0.00555556,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,20,stable,51506.2,1048597,1048600,1048600,184,0,9,0.00552486,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,21,stable,51488.6,1048598,1048600,1048600,184,0,9,0.00549451,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,22,stable,51462.2,1048599,1048600,1048600,184,0,9,0.00546448,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,23,stable,51468.5,1048600,1048600,1048600,184,0,9,0.00543478,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,write,24,stable,17742.8,1048601,1048601,1048601,185,0,9,0.00540541,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,0,,193.291,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,1,,63.333,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,2,,61.333,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,3,,36.541,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,4,,32.208,,160,160,160,4,8,0.0243902,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,5,,95.708,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,6,,53.042,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,7,,39.917,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,8,,58837.6,,1048584,1048584,168,0,8,0,1048584,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,9,,76.375,,1048584,1048584,168,0,8,0,1048584,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,10,,68.292,,1048584,1048584,168,0,8,0,1048584,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,11,,61.667,,1048584,1048584,172,0,9,0,1048584,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,12,,260.583,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,13,,86.625,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,14,,83.208,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,15,,53.792,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,16,,61837.8,,1048592,1048592,176,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,17,,93.167,,1048592,1048592,176,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,18,,76.708,,1048592,1048592,176,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,19,,67.167,,1048592,1048592,176,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,20,,65.083,,1048592,1048592,180,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,21,,182.333,,1048596,1048596,180,0,9,0,1048596,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,22,,96.792,,1048596,1048596,180,0,9,0,1048596,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,23,,71.667,,1048596,1048596,180,0,9,0,1048596,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,24,,72.459,,1048596,1048596,180,0,9,0,1048596,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,25,,50408.7,,1048600,1048600,184,0,9,0,1048600,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,26,,110.917,,1048600,1048600,184,0,9,0,1048600,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,27,,74.625,,1048600,1048600,184,0,9,0,1048600,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,28,,84.833,,1048600,1048600,184,0,9,0,1048600,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,29,,67.333,,1048600,1048600,185,0,9,0,1048600,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,30,,231.625,,1048601,1048601,185,0,9,0,1048601,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,query,31,,75.417,,1048601,1048601,185,0,9,0,1048601,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,9,100,45010,cleanup-fence,0,stable,1188.25,0,0,0,0,0,0,0,0,0,0,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,0,weak,1810.96,1048577,1048577,160,160,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,1,weak,18345.1,1048580,1048580,1048578,162,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,2,weak,4706.83,1048578,1048578,160,160,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,3,weak,15710.4,1048579,1048579,1048578,162,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,4,weak,27172.4,1048581,1048581,1048580,164,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,5,weak,33909,1048582,1048582,1048580,164,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,6,weak,32374.8,1048583,1048583,1048582,166,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,7,weak,32509.5,1048584,1048584,1048582,166,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,8,weak,32803.5,1048585,1048585,1048584,168,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,9,weak,25835.6,1048586,1048586,1048584,168,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,10,weak,26627.7,1048587,1048587,1048586,170,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,11,weak,30110,1048588,1048588,1048586,170,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,12,weak,31854.7,1048589,1048589,1048588,172,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,13,weak,32189.7,1048590,1048590,1048588,172,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,14,weak,30788.4,1048591,1048591,1048590,174,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,15,weak,27424,1048592,1048592,1048590,174,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,16,weak,26014.7,1048593,1048593,1048592,176,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,17,weak,29303,1048594,1048594,1048592,176,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,18,weak,36170.7,1048595,1048595,1048594,178,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,19,weak,39094.2,1048596,1048596,1048594,178,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,20,weak,48945.2,1048597,1048597,1048596,180,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,21,weak,45958.2,1048598,1048598,1048596,180,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,22,weak,39557.6,1048599,1048599,1048598,182,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,23,weak,38486,1048600,1048600,1048598,182,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,write,24,weak,39527.6,1048601,1048601,1048600,184,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,0,,159.209,,160,160,160,0,2,0,160,1,0,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,1,,66.583,,160,160,160,0,2,0,160,1,0,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,2,,46.834,,160,160,160,0,2,0,160,1,0,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,3,,42.541,,160,160,160,0,2,0,160,1,0,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,4,,43.083,,160,160,162,2,2,0.2,160,1,0,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,5,,151.834,,1048580,1048578,162,2,2,0.2,1048580,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,6,,75.667,,1048580,1048578,162,2,2,0.2,1048580,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,7,,31400.3,,1048584,1048582,166,2,2,0.2,1048584,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,8,,49.083,,1048584,1048582,166,2,2,0.2,1048584,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,9,,61.958,,1048584,1048582,166,2,2,0.2,1048584,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,10,,59.291,,1048584,1048582,170,2,2,0.2,1048584,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,11,,109.792,,1048588,1048586,170,2,2,0.2,1048588,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,12,,74.875,,1048588,1048586,170,2,2,0.2,1048588,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,13,,47.667,,1048588,1048586,170,2,2,0.2,1048588,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,14,,26758,,1048592,1048590,174,2,2,0.2,1048592,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,15,,66.917,,1048592,1048590,174,2,2,0.2,1048592,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,16,,51.375,,1048592,1048590,174,2,2,0.2,1048592,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,17,,51.375,,1048592,1048590,178,2,2,0.2,1048592,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,18,,89.875,,1048596,1048594,178,2,2,0.2,1048596,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,19,,42.541,,1048596,1048594,178,2,2,0.2,1048596,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,20,,38.625,,1048596,1048594,178,2,2,0.2,1048596,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,21,,36.833,,1048596,1048594,178,2,2,0.2,1048596,1,2,terminal-unfenced-suffix,,-1
strict-random,random,9,100,9010,query,22,,37695.5,,1048600,1048598,182,2,2,0.2,1048600,1,2,terminal-unfenced-suffix,,-1
