case,workload,repetition,hnsw_seed,tail_seed,requested_ack,writers,writes,queries,k_min,epsilon,comparison_epsilon,configured_cap,group_delay_us,write_seconds,writes_per_s,weak_acks,stable_acks,max_weak,binding,weak_p50_us,weak_p95_us,weak_p99_us,stable_p50_us,stable_p95_us,stable_p99_us,query_p50_us,query_p95_us,query_p99_us,latest_queries,stable_queries,timed_sync_attempts,timed_sync_successes,timed_sync_failures,timed_records_synced,policy_fences,follower_requests,fence_then_retry,strict_rejections,cap_overshoots,all_applied
stable-random-k10-for-e200000-g750-w4,random,0,100,9001,stable,4,64,64,10,0,0.20000000000000001,0,750,0.263064458,243.28638116518195,0,64,0,0,0,0,0,15806.875,29305.983899999981,29781.18979,34.5625,18312.614299999979,26917.282999999992,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,0,100,9001,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.50503804100000005,126.72312737725036,64,0,2,1,29654.729500000001,51878.547399999981,57666.395039999989,0,0,0,30.3125,29845.006199999989,45761.658919999987,64,0,31,31,0,62,31,48,31,31,0,1
strict-hot-k10-e200000-g750-w4,hot,0,100,45001,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.420043167,152.36529249385455,64,0,2,1,24968.646000000001,40841.326849999947,48442.943959999997,0,0,0,81.729500000000002,29353.837549999986,35149.058539999984,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,0,100,45001,stable,4,64,64,10,0,0.20000000000000001,0,750,0.36042162500000002,177.56981146733355,0,64,0,0,0,0,0,18863.875500000002,41980.296299999936,43745.396460000004,51.4375,19658.060649999996,30208.348919999997,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k50-for-e200000-g750-w4,hot,0,100,45001,stable,4,64,64,50,0,0.20000000000000001,0,750,0.26616024999999999,240.45664219206287,0,64,0,0,0,0,0,15884.146000000001,29464.049899999984,29964.664290000001,126.0415,18032.029399999999,24858.507460000001,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,0,100,45001,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.21546045899999999,297.03826074184684,64,0,10,1,10486.291499999999,18968.4643,22135.926960000001,0,0,0,157.3955,16470.92945,19424.084789999994,64,0,6,6,0,60,6,48,6,6,0,1
stable-hot-k20-for-e200000-g750-w4,hot,0,100,45001,stable,4,64,64,20,0,0.20000000000000001,0,750,0.36805025000000002,173.88929908348112,0,64,0,0,0,0,0,20827.832999999999,36515.026799999956,37716.413959999998,75.916499999999999,24681.271349999992,27033.734459999992,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,0,100,45001,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.22312475000000001,286.83505527737287,64,0,4,1,12080.1875,26427.941849999981,30622.993039999994,0,0,0,91.916499999999999,14622.460799999995,25794.099169999976,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k100-for-e200000-g750-w4,random,0,100,9001,stable,4,64,64,100,0,0.20000000000000001,0,750,0.31509625000000002,203.11254100929477,0,64,0,0,0,0,0,18756.188000000002,27602.941999999999,27737.43346,194.792,19645.785699999997,26438.88625,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,0,100,9001,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.21320520800000001,300.1802845266331,64,0,20,1,11688.271000000001,19987.80445,20536.183250000002,0,0,0,233.22899999999998,16457.77949999999,19147.083209999997,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,0,100,45001,stable,4,64,64,100,0,0.20000000000000001,0,750,0.21399954099999999,299.06606201552557,0,64,0,0,0,0,0,11734.8745,22723.404449999995,23000.160169999999,157.6455,11977.6464,19461.690419999995,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,0,100,45001,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.212889042,300.62608858937887,64,0,20,1,10790.604500000001,23383.583149999995,33067.154789999993,0,0,0,196.3125,15661.816899999989,22379.842829999976,64,0,3,3,0,60,3,48,3,3,0,1
strict-random-k50-e200000-g750-w4,random,0,100,9001,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.24522991699999999,260.97957697388119,64,0,10,1,12746.3125,24670.82315,25053.463459999999,0,0,0,123.3335,19264.247399999993,23599.429500000002,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k50-for-e200000-g750-w4,random,0,100,9001,stable,4,64,64,50,0,0.20000000000000001,0,750,0.37917308300000002,168.78835252132072,0,64,0,0,0,0,0,20724.207999999999,39354.187399999988,39685.00733,158.91649999999998,28473.176799999987,36679.283249999993,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k20-for-e200000-g750-w4,random,0,100,9001,stable,4,64,64,20,0,0.20000000000000001,0,750,0.36079525000000001,177.38592733690368,0,64,0,0,0,0,0,20834.417000000001,37379.920499999949,38718.162540000005,79.625,20107.233949999998,31768.589289999974,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,0,100,9001,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.32505845799999999,196.88766258775522,64,0,4,1,18543.104500000001,30434.185649999992,31643.701369999999,0,0,0,92.5,24755.20444999999,27717.139999999999,64,0,15,15,0,60,15,46,15,15,0,1
stable-hot-k100-for-e200000-g750-w4,hot,1,117,45002,stable,4,64,64,100,0,0.20000000000000001,0,750,0.40346183299999999,158.62714825865572,0,64,0,0,0,0,0,25196.167000000001,32563.962499999991,32839.381580000001,245.542,28177.793749999997,30649.753209999995,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,1,117,45002,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.22810470899999999,280.5729012810516,64,0,20,1,12020.541999999999,26584.796399999996,27283.069169999999,0,0,0,176.1875,12645.928599999999,24606.586790000001,64,0,3,3,0,60,3,48,3,3,0,1
stable-random-k50-for-e200000-g750-w4,random,1,117,9002,stable,4,64,64,50,0,0.20000000000000001,0,750,0.31718625,201.77419418401649,0,64,0,0,0,0,0,19361.188000000002,34149.523199999974,34803.40625,122.3535,21645.058049999989,31068.073369999991,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k50-e200000-g750-w4,random,1,117,9002,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.28100849999999999,227.75111784874835,64,0,10,1,13615.207999999999,29775.412499999999,32152.837829999993,0,0,0,172.417,21935.910699999993,25104.832709999988,64,0,6,6,0,60,6,48,6,6,0,1
strict-hot-k20-e200000-g750-w4,hot,1,117,45002,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.31108124999999998,205.73403250758446,64,0,4,1,19133.000500000002,25479.541099999999,29754.288960000002,0,0,0,55.854500000000002,20994.748199999987,26280.68070999999,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k20-for-e200000-g750-w4,hot,1,117,45002,stable,4,64,64,20,0,0.20000000000000001,0,750,0.39496399999999998,162.04008466594425,0,64,0,0,0,0,0,23673.4375,34276.812549999988,34628.907289999996,85.417000000000002,29382.799949999993,32423.348329999997,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k100-for-e200000-g750-w4,random,1,117,9002,stable,4,64,64,100,0,0.20000000000000001,0,750,0.367206792,174.28871522616063,0,64,0,0,0,0,0,23322.166499999999,35883.018849999971,36633.029999999999,208.41649999999998,27480.426799999987,30875.603749999998,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,1,117,9002,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.13899662500000001,460.4428344932835,64,0,20,1,7588.1045000000004,13905.326799999997,14477.875119999999,0,0,0,231.6875,8980.9919499999978,13163.238419999996,64,0,3,3,0,60,3,48,3,3,0,1
strict-random-k10-e200000-g750-w4,random,1,117,9002,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.54130683400000001,118.23238869361845,64,0,2,1,34351.084000000003,44457.459849999999,47823.796749999994,0,0,0,73.271000000000001,40558.420549999995,44822.639829999993,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k10-for-e200000-g750-w4,random,1,117,9002,stable,4,64,64,10,0,0.20000000000000001,0,750,0.34619,184.86958028828101,0,64,0,0,0,0,0,20290.853999999999,31355.397349999985,31837.193629999998,68.6875,19728.245499999997,28966.256129999991,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k20-for-e200000-g750-w4,random,1,117,9002,stable,4,64,64,20,0,0.20000000000000001,0,750,0.38634291599999998,165.65594281532006,0,64,0,0,0,0,0,21284.500500000002,35261.883049999975,35854.728750000002,82.666499999999999,26013.834799999964,32453.00728999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,1,117,9002,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.35184612500000001,181.89769746647059,64,0,4,1,20381.749499999998,31246.60455,32968.900540000002,0,0,0,88.561999999999998,27160.810699999998,30668.503249999994,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k10-for-e200000-g750-w4,hot,1,117,45002,stable,4,64,64,10,0,0.20000000000000001,0,750,0.40930133299999999,156.36401555525842,0,64,0,0,0,0,0,23204.582999999999,40322.583049999957,41412.006999999998,66.229500000000002,28212.824949999973,35035.787829999979,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k10-e200000-g750-w4,hot,1,117,45002,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.51019204200000001,125.44296016283218,64,0,2,1,30354.875500000002,42207.910649999998,42757.494579999999,0,0,0,59.791499999999999,40272.100049999979,41665.765420000003,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k50-for-e200000-g750-w4,hot,1,117,45002,stable,4,64,64,50,0,0.20000000000000001,0,750,0.354094458,180.74273277668752,0,64,0,0,0,0,0,19349.146000000001,38071.583099999967,38844.119249999996,148.22899999999998,22554.787499999991,34634.389789999987,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,1,117,45002,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.245916792,260.25062981465697,64,0,10,1,12612.5005,27286.4912,31511.168039999993,0,0,0,153.99950000000001,19309.479499999994,25327.535869999996,64,0,6,6,0,60,6,48,6,6,0,1
strict-random-k10-e200000-g750-w4,random,2,100,9003,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.48323212500000001,132.44152590227731,64,0,2,1,30868.146000000001,42060.221399999995,44582.984339999988,0,0,0,65.646500000000003,35243.801849999996,41063.503749999996,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k10-for-e200000-g750-w4,random,2,100,9003,stable,4,64,64,10,0,0.20000000000000001,0,750,0.35754195799999999,178.99997068316105,0,64,0,0,0,0,0,20196.853999999999,32251.510699999984,32705.087080000001,50.603999999999999,24796.287499999966,30011.638789999994,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k50-for-e200000-g750-w4,random,2,100,9003,stable,4,64,64,50,0,0.20000000000000001,0,750,0.32404633300000002,197.50262071319287,0,64,0,0,0,0,0,18345.457999999999,35218.662449999974,35830.51425,160.22899999999998,21603.922299999987,32572.436669999988,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k50-e200000-g750-w4,random,2,100,9003,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.24659241700000001,259.53758342860965,64,0,10,1,11938.25,26908.582999999999,35566.583869999995,0,0,0,112.396,17842.220649999996,29103.909289999978,64,0,6,6,0,60,6,48,6,6,0,1
strict-hot-k10-e200000-g750-w4,hot,2,100,45003,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.54998666600000001,116.36645750971715,64,0,2,1,31652.8125,60866.79019999993,70477.52721,0,0,0,78.478999999999999,36422.568749999999,56339.449249999947,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,2,100,45003,stable,4,64,64,10,0,0.20000000000000001,0,750,0.38222470800000002,167.4407715160057,0,64,0,0,0,0,0,21486.895499999999,41227.752749999941,42845.62571,65.917000000000002,24224.708099999974,35054.54841999997,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k50-for-e200000-g750-w4,hot,2,100,45003,stable,4,64,64,50,0,0.20000000000000001,0,750,0.334229834,191.48500070762682,0,64,0,0,0,0,0,19796.770499999999,29725.328549999966,30641.805,160.7705,20799.817049999994,25672.451999999987,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,2,100,45003,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.158410459,404.01372740167363,64,0,10,1,8139.3960000000006,15085.765049999998,19315.122670000001,0,0,0,115.9585,11692.281249999998,14386.084999999999,64,0,6,6,0,60,6,48,6,6,0,1
strict-hot-k100-e200000-g750-w4,hot,2,100,45003,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.18935645800000001,337.98688820003173,64,0,20,1,10616.083500000001,18744.7107,21807.010709999999,0,0,0,183.6875,16047.658049999989,18011.87458,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,2,100,45003,stable,4,64,64,100,0,0.20000000000000001,0,750,0.3203125,199.80487804878049,0,64,0,0,0,0,0,20301.332999999999,31286.92934999998,31875.53717,239.45850000000002,22385.958099999989,28533.81028999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,2,100,9003,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.30888104199999999,207.19950821714724,64,0,4,1,18448.603999999999,32146.196449999999,34856.748209999998,0,0,0,78.436999999999998,25801.612449999964,29076.490749999997,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k20-for-e200000-g750-w4,random,2,100,9003,stable,4,64,64,20,0,0.20000000000000001,0,750,0.36208929200000001,176.75198193930572,0,64,0,0,0,0,0,21141.978999999999,38463.477549999989,38787.950539999998,93.500500000000002,27018.74024999997,36579.318039999998,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,2,100,45003,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.25453900000000002,251.4349471004443,64,0,4,1,15001.75,23659.493699999995,30637.601629999983,0,0,0,69.478999999999999,19326.908899999991,26219.250329999966,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k20-for-e200000-g750-w4,hot,2,100,45003,stable,4,64,64,20,0,0.20000000000000001,0,750,0.21509370799999999,297.54473338662234,0,64,0,0,0,0,0,12777.1875,21195.678499999984,21710.38233,41.813000000000002,14552.29374999999,18425.824169999993,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k100-for-e200000-g750-w4,random,2,100,9003,stable,4,64,64,100,0,0.20000000000000001,0,750,0.28933166599999999,221.19943138197669,0,64,0,0,0,0,0,17962.833500000001,24162.039299999975,24829.256460000001,93.395499999999998,18716.637549999999,21283.674999999988,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,2,100,9003,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.17437129100000001,367.03289648753014,64,0,20,1,9156.9169999999995,18895.187449999998,24063.056789999999,0,0,0,167.72899999999998,12607.778699999984,20012.043629999986,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,3,117,45004,stable,4,64,64,100,0,0.20000000000000001,0,750,0.3555065,180.02483780184048,0,64,0,0,0,0,0,19981.917000000001,29553.108949999991,29805.359500000002,240.625,23725.837449999995,27993.572709999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,3,117,45004,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.20790408299999999,307.83426220638489,64,0,20,1,11115.1875,18853.503499999999,19077.705959999999,0,0,0,224.9375,17283.612549999991,17986.289079999999,64,0,3,3,0,60,3,48,3,3,0,1
strict-random-k20-e200000-g750-w4,random,3,117,9004,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.29170579099999999,219.39914110241301,64,0,4,1,17806.146000000001,24960.3393,25606.421460000001,0,0,0,45.0625,18401.768799999998,23718.842119999998,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k20-for-e200000-g750-w4,random,3,117,9004,stable,4,64,64,20,0,0.20000000000000001,0,750,0.37754620799999999,169.51567422443824,0,64,0,0,0,0,0,21033.125500000002,30650.081249999992,30884.619999999999,71.353999999999999,27665.268799999998,29080.569169999995,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k50-for-e200000-g750-w4,hot,3,117,45004,stable,4,64,64,50,0,0.20000000000000001,0,750,0.319299375,200.43885146972178,0,64,0,0,0,0,0,18751.103999999999,29986.326799999999,30108.711960000001,150.02100000000002,20546.254499999992,28920.251959999998,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,3,117,45004,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.27486687500000001,232.83998844895368,64,0,10,1,13651.875,28472.658049999995,32386.563369999996,0,0,0,165.292,24355.504399999983,28920.49145999999,64,0,6,6,0,60,6,48,6,6,0,1
strict-random-k100-e200000-g750-w4,random,3,117,9004,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.22376275000000001,286.01722136503952,64,0,20,1,11997.084000000001,24154.373250000001,24832.158749999999,0,0,0,190.3965,13011.015149999996,23662.388459999998,64,0,3,3,0,60,3,48,3,3,0,1
stable-random-k100-for-e200000-g750-w4,random,3,117,9004,stable,4,64,64,100,0,0.20000000000000001,0,750,0.34403708300000002,186.02645808388044,0,64,0,0,0,0,0,19669.4375,34331.943749999984,34791.335209999997,247.2295,26088.609749999989,32254.071039999992,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k10-e200000-g750-w4,hot,3,117,45004,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.40131945800000002,159.47395204545501,64,0,2,1,24553.375,37326.491999999991,42541.067289999992,0,0,0,59.521000000000001,30019.339299999978,34561.691959999989,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,3,117,45004,stable,4,64,64,10,0,0.20000000000000001,0,750,0.33327420800000002,192.03406223382277,0,64,0,0,0,0,0,20563.229500000001,28987.454449999961,30031.754290000001,60.833500000000001,20487.874949999998,24800.943789999983,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,3,117,9004,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.47902079199999997,133.6058915789192,64,0,2,1,29576.771000000001,38648.042000000001,43461.766749999995,0,0,0,82.417000000000002,31350.331249999999,37376.550210000001,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k10-for-e200000-g750-w4,random,3,117,9004,stable,4,64,64,10,0,0.20000000000000001,0,750,0.33906208300000001,188.75599251243906,0,64,0,0,0,0,0,19344.478999999999,31477.03749999998,31994.928540000001,69.521500000000003,19618.935749999997,29056.911789999995,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k50-e200000-g750-w4,random,3,117,9004,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.25555945800000002,250.43095841907754,64,0,10,1,13093.1255,25339.971349999996,27935.71658,0,0,0,174.4795,18774.0517,25657.547459999994,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k50-for-e200000-g750-w4,random,3,117,9004,stable,4,64,64,50,0,0.20000000000000001,0,750,0.28737774999999999,222.70339300798341,0,64,0,0,0,0,0,17806.083500000001,34961.670549999981,35516.660210000002,79.5,18124.276849999998,25595.912499999977,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k20-for-e200000-g750-w4,hot,3,117,45004,stable,4,64,64,20,0,0.20000000000000001,0,750,0.30991954199999999,206.50520966502978,0,64,0,0,0,0,0,17352.228999999999,42008.008099999868,45488.903870000002,84,17751.067049999998,19751.058539999995,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,3,117,45004,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.28908879199999998,221.38526906293899,64,0,4,1,17769.333500000001,29472.575049999999,30671.350829999996,0,0,0,81.270499999999998,19027.5527,29357.559669999995,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k50-for-e200000-g750-w4,hot,4,100,45005,stable,4,64,64,50,0,0.20000000000000001,0,750,0.383914959,166.70358499888513,0,64,0,0,0,0,0,21678.603500000001,34680.953549999998,34742.378750000003,152.29149999999998,28735.082999999981,33573.675539999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,4,100,45005,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.22041412499999999,290.3625164675812,64,0,10,1,13088.6255,18337.139399999996,19048.373960000001,0,0,0,149.04149999999998,16889.6518,17908.958629999997,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k20-for-e200000-g750-w4,random,4,100,9005,stable,4,64,64,20,0,0.20000000000000001,0,750,0.330162542,193.84391582495147,0,64,0,0,0,0,0,18878.625,33195.462499999936,34862.842079999995,68.896000000000001,19305.679449999992,22188.488749999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,4,100,9005,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.213053042,300.39467824167468,64,0,4,1,10618.75,27630.506299999994,32564.183999999994,0,0,0,81.833500000000001,13341.804349999999,28592.014999999989,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k20-for-e200000-g750-w4,hot,4,100,45005,stable,4,64,64,20,0,0.20000000000000001,0,750,0.33032887500000002,193.7463081300416,0,64,0,0,0,0,0,18917.583500000001,30815.578599999993,31005.808580000001,78.146000000000001,24325.301899999969,28956.097829999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,4,100,45005,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.22209316600000001,288.16735405536969,64,0,4,1,11913.875,26067.487399999987,27100.12875,0,0,0,69,18184.145599999971,23808.696579999993,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k100-for-e200000-g750-w4,random,4,100,9005,stable,4,64,64,100,0,0.20000000000000001,0,750,0.23338604199999999,274.22376870335717,0,64,0,0,0,0,0,13811.728999999999,20029.285649999987,20456.93304,210.83350000000002,15726.793799999999,17678.549999999992,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,4,100,9005,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.17435624999999999,367.06455891314482,64,0,20,1,9939.9579999999987,16182.3768,16401.332289999998,0,0,0,225.542,11551.325049999998,15452.451579999999,64,0,3,3,0,60,3,48,3,3,0,1
strict-hot-k10-e200000-g750-w4,hot,4,100,45005,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.37926149999999997,168.74900299661317,64,0,2,1,20261.541499999999,45436.748250000004,53487.804459999992,0,0,0,66.416499999999999,27555.449999999961,40968.933539999955,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,4,100,45005,stable,4,64,64,10,0,0.20000000000000001,0,750,0.262974916,243.36921929086193,0,64,0,0,0,0,0,15813.812,23686.487549999965,24608.225750000001,75.311999999999998,14854.773299999999,16523.131369999996,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,4,100,45005,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.195721375,326.99545463544797,64,0,20,1,11645.625,18734.899999999998,19834.827289999997,0,0,0,176.04149999999998,12780.273199999992,18634.882499999996,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,4,100,45005,stable,4,64,64,100,0,0.20000000000000001,0,750,0.26383574999999998,242.57516276698667,0,64,0,0,0,0,0,15732.103999999999,22788.729499999998,22948.007000000001,215.49950000000001,18748.626799999998,21625.56754,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,4,100,9005,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.45842129199999998,139.60957118894032,64,0,2,1,28828.6875,39774.370649999997,50367.174999999996,0,0,0,81.791499999999999,32258.187599999994,37602.968209999999,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k10-for-e200000-g750-w4,random,4,100,9005,stable,4,64,64,10,0,0.20000000000000001,0,750,0.23211004199999999,275.73128438794561,0,64,0,0,0,0,0,12797.604500000001,24070.093749999978,24608.779459999998,73.0625,14530.387499999984,18427.55853999998,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k50-e200000-g750-w4,random,4,100,9005,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.21742466699999999,294.35482589470865,64,0,10,1,11885.313,20051.293699999998,20282.843250000002,0,0,0,117.4165,16765.445599999999,19509.752079999998,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k50-for-e200000-g750-w4,random,4,100,9005,stable,4,64,64,50,0,0.20000000000000001,0,750,0.30197770800000001,211.93617377876117,0,64,0,0,0,0,0,18843.25,22197.316949999986,22599.430329999999,171.7295,19027.895499999999,20240.200499999992,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k10-for-e200000-g750-w4,random,5,117,9006,stable,4,64,64,10,0,0.20000000000000001,0,750,0.28555558399999997,224.12449129343591,0,64,0,0,0,0,0,18216.520499999999,21622.772399999998,21769.858250000001,70.082999999999998,19032.681349999999,20179.324619999996,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,5,117,9006,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.41582020800000002,153.91267371979188,64,0,2,1,26499.1875,31661.749999999996,34477.155960000004,0,0,0,55.3125,27649.841899999989,30521.923209999997,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k100-for-e200000-g750-w4,random,5,117,9006,stable,4,64,64,100,0,0.20000000000000001,0,750,0.25243329199999998,253.53232726529592,0,64,0,0,0,0,0,14870.6875,22724.439299999998,22757.340750000003,201.5,17104.125,21251.080119999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,5,117,9006,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.25990916600000002,246.23987289467118,64,0,20,1,13686.792000000001,27655.015149999988,32200.590829999994,0,0,0,182,21460.158799999976,26517.549829999996,64,0,3,3,0,60,3,48,3,3,0,1
strict-hot-k20-e200000-g750-w4,hot,5,117,45006,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.35893341699999998,178.30605056201833,64,0,4,1,20522.9375,29677.190149999999,32207.015289999992,0,0,0,84.75,25884.7232,28314.826289999997,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k20-for-e200000-g750-w4,hot,5,117,45006,stable,4,64,64,20,0,0.20000000000000001,0,750,0.35747833299999998,179.03182960182374,0,64,0,0,0,0,0,20766.291499999999,31613.373199999995,31823.357169999999,70.542000000000002,23632.94999999999,29830.527709999998,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,5,117,45006,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.25404116700000001,251.92767280902939,64,0,20,1,13771.75,24629.866049999997,27701.857499999998,0,0,0,179.5625,18571.856249999997,22517.280119999981,64,0,3,3,0,60,3,46,3,3,0,1
